date,vn_retail_buy_vol,vn_retail_buy_value,vn_retail_sell_vol,vn_retail_sell_value,fr_retail_buy_vol,fr_retail_buy_value,fr_retail_sell_vol,fr_retail_sell_value,vn_institute_buy_vol,vn_institute_buy_value,vn_institute_sell_vol,vn_institute_sell_value,fr_institute_buy_vol,fr_institute_buy_value,fr_institute_sell_vol,fr_institute_sell_value
07/22/2021,472989636,14542407476,458888826,13665471373,1745800,55608860,1785000,65754546,25107230,895136319.8,35395600,1242490566,27167071,1184115291,30940311,1703551461
07/21/2021,390447973,13244003276,364681574,11392194286,1322300,33466134,1396100,47608520,23064708,874405192.6,26334579,1275683290,24672200,1406995683,47094928,2843384190
07/20/2021,482286238,14352533910,485934338,14409957268,1184000,29984594,2237100,91545766,33915700,1426325426,29730500,1059696025,42333100,1739969688,41817100,1987614559
07/19/2021,636689925,18384431074,653057725,19046404960,1442600,36707495,1471500,44946755,51367800,1780542036,29039300,1018664065,29950334,1420470815,35882134,1512135640
07/16/2021,402093275,12732823359,378845175,12194700309,1737000,60667240,932000,31093025,13902265,520281425.5,33553265,1127756353,34072800,1688613600,38474900,1648835938
07/15/2021,365624950,11845284558,358962385,11263925256,1135700,38050712,1243500,53159502,18010545,846799308.5,46153600,2165190248,50238000,2268610699,28649710,1516470272
07/14/2021,488388263,14701621327,501541563,15260239507,1565800,41137815,3315800,89272710,35004900,1404617499,28945500,1180724385,47838980,2414290095,38995080,2031430134
07/13/2021,452924263,12828346656,456740963,12450332898,2604600,64132429,1883000,58358118,32666800,963938269,31496700,1131618100,34562000,1498982997,32637000,1715091235
7/12/2021,789633193,24579046458,856354283,27190233630,3270900,86100886,2342900,80893574,64912290,3001001592,41977500,1792014894,77488400,3271372417,34630100,1874379255
7/09/2021,645167587,20260212921,653634205,20632517949,3204000,114557755,2345000,59419951,35327976,1442269134,46554882,1859698921,48817100,2591744994,29982576,1857147982
7/08/2021,475098045,16822282279,462095345,15852519401,1655800,54912996,2428400,112545816,16136100,634663915,28501900,1369654619,38649372,1960973970,38513672,2138113324
7/07/2021,632568770,19855259432,691247564,22705452765,2263000,65631597,2274500,77145901,45355100,2145971467,34659506,1390319159,81123960,3677231241,33129260,1571175912
7/06/2021,706665366,24299005438,708599466,24617458881,2936900,100215429,1742300,69405285,34748800,1548686950,32721100,1276771077,34032483,1925974835,35320683,1910247409
7/05/2021,723078539,24048478699,708483924,23418954937,4380400,111337223,1875400,71017636,27823800,1175671623,41847715,1740286975,30197228,1661016837,33272928,1766244834
7/02/2021,616739044,21265633192,607751244,21920610669,1852100,61112261,2542300,133403802,20327988,831690010.1,47187300,2109572624,39138730,3029186392,20577018,1024034760
7/01/2021,670049936,22634140333,649927294,21629365889,2618700,76331252,1652900,62653223,25454858,1150036274,46356000,1922269438,29305300,1373328737,29492600,1619548046
06/30/2021,518302661,16795838667,517248971,18102579885,1761500,51208368,1064400,39486443,15623165,711190336.5,32422990,1159152027,43427412,3126932821,28378377,1383951838
06/29/2021,570698080,17717957839,563005980,17708328940,1390400,45712428,2738400,86013549,19054722,856093056.3,25479400,909088553,29509100,1555984633,29428522,1472316914
06/28/2021,631020319,20544352865,618144819,19966117897,1640400,55747621,1853500,55714830,24519977,911863978,32109500,1273403551,21706300,1117240046,26779177,1333968232
06/25/2021,517588558,16141761130,538711658,16914083196,2280500,61271704,1316100,41107005,40131390,1364973501,16451700,674759320,25849500,1475910159,29370490,1413966973
06/24/2021,530162242,16238963904,531205785,16317811574,1972800,70830166,2196300,73484548,19643316,672376141.7,23296200,776880939,25348500,1121219343,20428573,935212493.7
06/23/2021,649460576,18588357103,625582076,18236605718,1577200,43753381,916500,36843979,19892100,744447101,45880500,1260841590,22825900,1297225135,21376700,1139491433
06/22/2021,672323305,19147079847,652508099,18732336672,1425200,36207517,1140800,31026499,22329300,825890974,37431000,1341692662,32897300,1880737985,37895206,1784860490
06/21/2021,702425869,19583952493,670777369,18432608552,1241400,35636974,2573800,76528055,25633800,1419493077,31700800,1473622432,23331011,1164173492,47580111,2220496997
06/18/2021,692601905,19339561003,701960294,19750092075,2444700,61381273,2721500,67568159,46762294,1368871934,37986000,1323821961,49200500,2482294171,48341605,2110626186
06/17/2021,688200919,19420653819,675657290,18741947694,2337200,101989294,2434800,88745972,30327560,1010215345,37581400,1575295924,32820460,1598730053,38012649,1725598921
06/16/2021,688851644,20381587472,686987544,19980159937,1319100,46579606,1923200,62805973,27440612,867604211.6,28462800,1202754360,38063994,1721633451,38301806,1771684470
06/15/2021,651590135,20850298821,647814635,20997328338,2191700,80659809,2360000,90061102,25286900,1311890012,30781100,1277413150,36754600,1793634848,34867600,1671680900
06/14/2021,687887601,21757607404,675103179,21091599250,2034600,61650857,1773400,46984390,34312770,1287364698,39820822,1874796715,36467166,1691239428,44004736,1784482032
6/11/2021,1236902550,38169270982,1239183750,39007254070,4737800,142655556,3481400,100533628,47225200,2151876054,65144800,2539463564,81556266,3715606558,62611866,2532157888
6/10/2021,601485790,19267202291,596181377,19249499140,2421500,81773547,1862500,43826396,27772000,1286472458,33291813,1555371575,39323722,1997710809,39667322,1784461994
6/09/2021,705219885,21469548455,681026785,20672427407,3034100,79682264,2612400,76873134,24903008,1154366707,30290700,1308707382,40388100,1640083244,59615208,2285672746
6/08/2021,787150360,24373690384,782547460,24427275108,2098700,71293133,1823900,46835836,33790740,1570952203,29890202,1157798573,36143400,1742860454,44921638,2126886658
6/07/2021,757573835,23892560570,739116334,23283968648,3048100,85812614,3538900,106505259,36757900,1524816098,41302101,1483094518,30896300,1450213545,44318800,2079834402
6/04/2021,815074649,25697377876,776288183,24389881032,2723600,82729615,3384032,89308772,33151700,1580502681,49733111,1376353724,37642600,1589160457,59187223,3094227101
6/03/2021,783866232,24379495132,748357332,22823857430,3028000,86173840,2392500,65741336,25459700,1153606539,46707200,1664139696,30820770,1368004220,45717670,2433541269
6/02/2021,699314428,21412690600,683902047,20310103541,2163500,68090933,2575000,65626209,36665619,1652563356,33430900,1541833473,29454305,1539240893,47689905,2755022559
6/01/2021,550038294,18488973135,527296300,17774494308,1590700,66378293,1138700,45568019,21064709,966672451,34794994,1089472404,16716000,741834153,26179709,1354323301
05/31/2021,640979302,21211952489,591651118,19222022909,1267800,39805800,2246000,68938322,29645591,1327479629,38989984,1627167255,23030006,1230616259,62035597,2891725690
05/28/2021,679316884,21414310881,663442204,21219103937,1832500,56012646,1300600,42760133,26592760,1122473999,45625240,1334651280,26627900,1187178582,24002000,1183460758
05/27/2021,633329568,19994197592,640708008,20478897453,1852600,50964186,2042700,70782677,30926540,1280590005,24413700,901290175,31246624,1686079908,30190924,1560861386
05/26/2021,638787530,18975754142,622360730,18633233720,3026800,67113585,2020400,57155449,18592500,782256094,39924000,1239947465,23374500,1034522687,19476200,929309874
05/25/2021,604211109,18747973253,587797109,18172554105,1485300,45226589,1884800,57691072,20199933,701340862,34141200,1193494976,21476900,1093944828,23550133,1164745379
05/24/2021,612804770,20359103204,591921249,19817719909,2058300,79671010,1441300,56247378,36141400,1244403841,41507521,1167975703,20642800,944359232.2,36777200,1585594297
05/21/2021,604977125,19771459892,592313650,19293353680,1464300,43672523,2185300,65485393,21055420,895181753,27790300,1079894311,32498700,2127885950,37706295,2399466734
05/20/2021,656062427,19230264375,641653087,18990806198,1731000,54269601,1664100,49118226,30703925,1435347244,29478300,1116487916,22748022,1158189375,38449887,1721658255
05/19/2021,601093222,18721031654,591489115,18226025250,1046100,35573368,2004600,54849305,32635365,1053147105,34328900,1243614449,27715062,1233253103,34667134,1518516226
05/18/2021,621000035,18684658157,592517335,17649653186,1086700,46153410,1410100,39357240,16942100,658062628,34521500,1042834560,21682600,983894689.4,32262500,1640923898
05/17/2021,681257651,20599594560,633404151,18432049825,1395100,47473825,1692200,43731295,18397085,688477439.5,39433000,1604203977,22810400,1089416317,49330885,2344977045
05/14/2021,613329238,18098604435,585612172,17045728955,1622000,41843338,1215300,40313496,49093075,2044986299,44382041,1483025610,12063130,604851609,44897930,2221217620
05/13/2021,613062524,18718149152,591726802,17547597370,1474800,40498843,1906800,58142998,29323759,1054799397,27224465,1058835924,22958743,929590703.1,45961759,2078461803
5/12/2021,589715843,17365145680,599387643,17641677892,1436000,56285368,2150000,70109890,39547700,1547076141,21803100,702731060,23110910,904822769.4,30469710,1458811116
5/11/2021,650203897,19095071604,642202022,18788704996,2425800,76978698,2463400,88152718,31413244,1186927894,39221500,1199265769,34111800,1278025285,34267819,1560879998
5/10/2021,656936630,19320948476,642734530,19032909821,1460500,48239740,2818200,79464198,22468600,926755370,44083100,1303340251,43501490,1922888066,34731390,1803117382
5/07/2021,672309852,18787100137,648892860,18234775858,2349200,72215756,2066900,65598587,26262400,1007757553,47850500,1227041050,39088400,1657068623,41199592,1996726574
5/06/2021,561788818,14905251392,551964046,14745215428,1988400,43494259,2194600,73717107,64531028,2370995071,53829800,1427300636,34931100,1381617677,55250900,2455125228
5/05/2021,614029117,17161310266,599635155,16667723774,1444100,35519390,1409100,37083982,37772019,1561776844,34283032,1272241099,22393300,879386587,40311249,1660944231
5/04/2021,633636333,16239228504,649136307,16399739812,2223400,60279177,3477200,92509432,56125623,1682943762,23542420,822192531,40633641,1859334837,56462757,2527344506
04/29/2021,517748100,14920684231,488176200,13735279101,1573200,38334071,1142100,37778687,42682330,1540606775,68641400,2329299030,32114100,1508180755,36158030,1905449014
04/28/2021,491195802,11355219428,493702974,11281990384,2150100,46010365,1702300,42432260,25239402,805448549,33395000,1274637276,39366249,1779872509,29151279,1387490931
04/27/2021,496190409,11459095566,502443609,11482893908,1532900,38276953,2170300,56532302,22104300,788374703,25448900,1167322788,43137700,1931340625,32902500,1510338849
04/26/2021,600671932,14702511907,597408832,14226693908,3059100,73747639,2778200,74829657,40735214,1112340806,50003200,1667907526,46848400,2207668578,41124414,2126837839
04/23/2021,577487470,14604545650,592350370,14981900412,1430400,45299067,1794500,46245784,39379800,1629822703,37839600,1590341264,59006340,3380691105,45319540,3041871065
04/22/2021,659903981,16857930224,636232873,15970194174,1952800,57027307,1605000,29884700,35702755,1077508239,38772600,1852263179,33533086,2227228137,54482149,2367351855
04/20/2021,709535608,19190799928,711100948,19021230136,1936900,51817363,1860000,43057004,37967238,1491505138,27354800,1102344634,36945454,1839065061,46069452,2406555716
04/19/2021,691915820,16571954438,699914405,16353183381,2607400,58331660,2715200,71865212,59470245,1649750902,37168000,1125679809,27475290,1208673150,41671150,1937981748
04/16/2021,872464477,18687505289,840480877,17913495292,4101800,75711396,2692420,50288036,49054200,1485548363,72446930,1701402194,24481660,1012989681,34481910,1596569207
04/15/2021,717210326,18096400758,681207026,16458403246,2600700,49288710,2060500,58373871,24568700,802582019,37355700,1611650716,26562800,1393271337,50319300,2213114991
04/14/2021,738357960,16125831760,725725410,15158242750,2158600,49110028,4305400,72459535,32192724,979951271.6,36681100,964776466,35402800,1379713493,41400174,2339127802
04/13/2021,883941833,18984606747,895105733,19494698887,3516500,96228504,2839700,52565230,46680200,1442140020,31168200,1056015900,32318180,2002077041,37343080,1921772295
4/12/2021,766332922,17881461280,761659723,17710267093,1350700,38529879,2101600,43781854,34667681,1258894786,39087980,1211450033,31784200,1449645731,31286200,1663032697
4/09/2021,613773065,12995952166,611045380,14688569366,2409900,37158205,1180600,32343818,17749600,585631695,49158385,1226433038,58272695,3823175574,30820895,1494571418
4/08/2021,562876349,11680230125,578040996,11894356455,2677500,61763016,1875800,39496124,39817000,1010849137,24317253,785552161.8,20941000,1047341007,22077800,1080778543
4/07/2021,635189850,13785528671,611830520,13218199024,1603500,40787783,4534700,66923308,23310320,775118016,46719150,1284166080,29470300,1309014031,26489600,1341160089
4/06/2021,597622319,13808802578,587326905,13670935854,2168100,62216085,1561500,38520485,31157760,1215367528,40635694,1342017916,27079200,1263091523,28503280,1298003459
4/05/2021,595520307,13533854478,581235007,13438790721,1284800,33964152,2033200,66507740,21085800,906203500,37710700,1136369831,32847600,1446420467,29759600,1278774305
4/02/2021,556434485,12785377362,568080592,13757324692,1906300,35113685,1887200,42464576,32930800,1451627947,41405520,1184556655,33796327,1279529925,13694600,567302996.8
4/01/2021,562714600,13297389343,560873600,13083680873,1597200,47140738,5223000,87849929,39442380,1315011041,39460080,1566832253,35424900,1748771990,33622400,1669950057
03/31/2021,611265745,11869105105,616430455,12024982791,2041500,43416585,2504900,60536892,38203040,1249296935,25904330,869965307,20718200,1037140481,27388800,1243474116
03/30/2021,656061070,13723218857,592069250,12163981316,3789700,67919460,3483300,161848798,29577410,959734892.5,92925639,2225633657,29062000,1312682437,30011991,1512091875
03/29/2021,570196880,11569828507,534125380,10556016892,2151000,91445266,5649500,269423143,26148600,954053753,62313100,1811971408,30962600,1170032214,27371100,1147948297
03/26/2021,574001506,12771987115,561439482,12532008735,2041200,52573922,1726400,49618185,34796300,1278795128,44274824,1235166533,28459900,978399318,31858200,1264962030
03/25/2021,569137815,12803178373,577718079,13861638783,1628700,42721133,4372500,38857609,52985364,2147271963,36284900,1357547145,23817000,1528871202,29193400,1263999135
03/24/2021,608619936,13950823986,640112035,14570955948,2021000,51488529,1322400,24585082,90536469,2385141243,45146661,1383637609,21095600,851944628.1,35691909,1260219747
03/23/2021,591114500,13090835783,580415300,12468059211,1905200,41169508,2049800,56646278,28180100,893084517,34072300,1120313028,19150633,619010043,23813033,999081334
03/22/2021,597543300,13078098763,562780045,12320624570,1957600,57095321,1113600,31158898,30111236,1082881174,57983560,1376574772,43353630,1183869839,51088561,1673586857
03/19/2021,553132063,13463375789,515764863,12193633886,1569100,47311515,1470500,36250944,38792200,1163016213,47621600,1311707762,40348124,1670933151,68984524,2803044076
03/18/2021,538140258,12648925883,516687248,12291848858,1903200,47614225,1240200,37335941,43627890,1428619184,42604400,1152460711,24233500,950077892.6,47373000,1593591676
